,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
0,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,0,55.41824284724812,36.90020778944003,33.41505270899731
1,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,1,35.59592945814907,24.265011455058875,31.832061068702277
2,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,2,49.31802440193937,32.674889445362034,33.746556473829195
3,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,3,44.223187170334064,29.631573339016462,32.99539170506913
4,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,4,28.327295007725503,19.523416271511536,31.079136690647474
5,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,5,52.94554851084234,36.30241355426501,31.434436746215038
6,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,6,39.78048910437423,26.724119558847036,32.82103825136611
7,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,7,31.696680696893814,21.95535191006447,30.732961851693098
8,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,8,38.23165858596622,25.216047738291863,34.04406538734898
9,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,9,35.18834247962065,24.142735361500346,31.38996138996139
10,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,10,27.933294261814694,19.67286483030529,29.571984435797667
11,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,11,68.48819862539294,46.54643294794608,32.03729418766119
12,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,12,30.460333528690928,22.240662795034364,26.984834968777882
13,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,13,47.75560765091374,32.04992274495178,32.88762446657184
14,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,14,72.07496403644308,48.10884969897171,33.251649387370406
15,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,15,37.48441579199744,26.05839416058394,30.482058716926424
16,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,16,32.185785071127924,22.471628749533807,30.18151118615449
17,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,17,36.79151792849912,25.36549629708562,31.056129985228946
18,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,18,24.115562896265118,16.53444509563642,31.43661971830986
19,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,19,64.58894986413767,43.734082796099955,32.28859907446361
20,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,20,38.014278864084396,26.18067025414247,31.129378127233736
21,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,21,42.103734881986256,28.63977835793063,31.97805743788319
22,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,22,75.03676274708296,49.91581863711439,33.47818214738367
23,ORE_Center_25,ORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,23,46.994778624327346,30.82716180936651,34.40300664932061
24,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,0,42.11732111460387,29.060951569076668,31.000000000000007
25,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,1,44.549256753156804,28.7077095210187,35.55962183592559
26,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,2,49.141403377910386,32.17219883851031,34.53137959635056
27,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,3,50.89402738558261,34.250892429005276,32.701548318206086
28,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,4,41.70973413607545,26.126325323672013,37.361563517915314
29,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,5,38.734349192817945,25.338323831850392,34.5843563661873
30,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,6,46.69588150673984,29.604400873781234,36.60168751818447
31,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,7,56.79045234162715,34.93020405988598,38.49282296650718
32,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,8,76.09648889125685,48.9647823538814,35.654347437957504
33,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,9,56.60024508498055,36.22089615855933,36.00576092174747
34,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,10,52.70099632372529,33.02813149342,37.32920855890694
35,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,11,62.68687729767169,38.84303905375886,38.03641092327698
36,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,12,43.2993233523363,28.54467472960733,34.07593347976154
37,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,13,60.81197719644094,38.19089988811338,37.198391420911534
38,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,14,50.03809473067292,31.6830944642762,36.682052674450176
39,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,15,63.50205125472854,42.334700836485695,33.33333333333333
40,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,16,61.246736640204595,37.95993393361394,38.02129547471162
41,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,17,47.38877937023816,31.6830944642762,33.1422018348624
42,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,18,49.48105919335074,32.837924236773404,33.63536518396486
43,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,19,36.65565560232298,24.41446001385263,33.39510748702743
44,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,20,41.15269859875326,25.88177313655496,37.107956421261136
45,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,21,45.853535084447756,29.80819436304545,34.99259259259259
46,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,22,60.2957003569716,38.51696947093612,36.1198738170347
47,ORE_Center_25,ORE,Center,25,a691eee4545ce2fade94aad0562ac2e,23,39.10117747349353,25.75949704299643,34.120917303683115
48,ORE_Center_25,ORE,Center,25,a58f8f1bd61094b3ff2c92c2a4f65876,0,49.372369332409825,31.153231392189248,36.901485965877825
49,ORE_Center_25,ORE,Center,25,a58f8f1bd61094b3ff2c92c2a4f65876,1,49.54899035643881,30.908679205072193,37.61996161228407
50,ORE_Center_25,ORE,Center,25,a58f8f1bd61094b3ff2c92c2a4f65876,2,39.83483403484469,22.675422238798017,43.07639836289223
51,ORE_Center_25,ORE,Center,25,a58f8f1bd61094b3ff2c92c2a4f65876,3,34.94379029250359,21.30321274441899,39.035769828926895
52,ORE_Center_25,ORE,Center,25,a58f8f1bd61094b3ff2c92c2a4f65876,4,30.161436411103416,19.50983003889392,35.315315315315324
53,ORE_Center_25,ORE,Center,25,a58f8f1bd61094b3ff2c92c2a4f65876,5,36.16655122808887,22.729767169268474,37.152516904583024
