,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
0,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,0,55.41824284724812,25.379082529703233,54.20446187791126
1,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,1,35.59592945814907,13.857957269966434,61.06870229007634
2,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,2,49.31802440193937,22.498801214769035,54.3801652892562
3,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,3,44.223187170334064,17.797964729074536,59.754224270353305
4,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,4,28.327295007725503,10.909744791944163,61.48681055155875
5,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,5,52.94554851084234,22.512387447386647,57.480112907364635
6,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,6,39.78048910437423,18.49086259257286,53.517759562841526
7,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,7,31.696680696893814,12.567265171293089,60.351478782683245
8,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,8,38.23165858596622,14.387820342053386,62.36673773987207
9,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,9,35.18834247962065,14.632372529170441,58.416988416988424
10,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,10,27.933294261814694,12.730299962704459,54.42607003891051
11,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,11,68.48819862539294,27.349086259257287,60.06744693513192
12,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,12,30.460333528690928,14.224785550642016,53.300624442462095
13,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,13,47.75560765091374,19.14300175821834,59.91465149359886
14,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,14,72.07496403644308,28.35446747296073,60.65975494816212
15,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,15,37.48441579199744,15.202994299110236,59.44182674882204
16,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,16,32.185785071127924,13.273749267409025,58.758970029548344
17,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,17,36.79151792849912,17.268101656987586,53.06499261447563
18,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,18,24.115562896265118,10.515744046033353,56.394366197183096
19,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,19,64.58894986413767,24.41446001385263,62.200252419015555
20,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,20,38.014278864084396,14.836166018434653,60.97212294496068
21,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,21,42.103734881986256,16.181203047578453,61.56824782187803
22,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,22,75.03676274708296,29.713090734722147,60.40195545898969
23,ORE_Center_50,ORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,23,46.994778624327346,18.409345196867175,60.82682856316855
24,ORE_Center_50,ORE,Center,50,a691eee4545ce2fade94aad0562ac2e,0,42.11732111460387,18.151206777132504,56.903225806451616
25,ORE_Center_50,ORE,Center,50,a691eee4545ce2fade94aad0562ac2e,1,44.549256753156804,15.175821833875007,65.934736200061
26,ORE_Center_50,ORE,Center,50,a691eee4545ce2fade94aad0562ac2e,2,49.141403377910386,18.273482870691033,62.81448714404202
27,ORE_Center_50,ORE,Center,50,a691eee4545ce2fade94aad0562ac2e,3,50.89402738558261,19.02072566465981,62.62680192205019
28,ORE_Center_50,ORE,Center,50,a691eee4545ce2fade94aad0562ac2e,4,41.70973413607545,12.825403591027758,69.25081433224756
29,ORE_Center_50,ORE,Center,50,a691eee4545ce2fade94aad0562ac2e,5,38.734349192817945,13.19223187170334,65.94177481585407
