,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
0,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,0,55.41824284724812,43.99222121583462,20.61779848001962
1,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,1,35.59592945814907,28.857158079812457,18.931297709923655
2,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,2,49.31802440193937,39.41366082369865,20.08264462809918
3,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,3,44.223187170334064,35.038893920826894,20.76804915514594
4,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,4,28.327295007725503,23.096595449944058,18.465227817745795
5,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,5,52.94554851084234,43.04118493260163,18.70669745958429
6,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,6,39.78048910437423,31.95481911662848,19.672131147540988
7,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,7,31.696680696893814,25.487772390644146,19.588512644663528
8,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,8,38.23165858596622,30.202195108956257,21.00213219616205
9,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,9,35.18834247962065,28.721295753636316,18.378378378378375
10,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,10,27.933294261814694,23.775907080824766,14.883268482490267
11,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,11,68.48819862539294,55.78507112792371,18.547907161277525
12,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,12,30.460333528690928,26.38446374340668,13.380909901873334
13,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,13,47.75560765091374,38.571314401406575,19.231863442389756
14,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,14,72.07496403644308,58.16266183600618,19.302544769085774
15,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,15,37.48441579199744,30.297298737279558,19.17361362812613
16,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,16,32.185785071127924,26.330118812936224,18.19333051920642
17,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,17,36.79151792849912,29.604400873781234,19.53471196454948
18,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,18,24.115562896265118,19.944589482657573,17.295774647887324
19,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,19,64.58894986413767,51.573339016463315,20.151451409339508
20,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,20,38.014278864084396,30.881506739836965,18.763402430307366
21,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,21,42.103734881986256,33.6938568916831,19.974185221039043
22,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,22,75.03676274708296,60.241355426501144,19.717544812601854
23,ORE_Center_15,ORE,Center,15,3b3a9f4e3aa9f2f4d39a194653571dfc,23,46.994778624327346,36.88662155682242,21.5091066782307
24,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,0,42.11732111460387,34.29165112685812,18.580645161290317
25,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,1,44.549256753156804,34.82151419894507,21.835925587069237
26,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,2,49.141403377910386,39.23703979966967,20.15482444014377
27,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,3,50.89402738558261,40.98966380734189,19.460758142018157
28,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,4,41.70973413607545,31.696680696893814,24.006514657980464
29,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,5,38.734349192817945,30.460333528690928,21.36092599088039
30,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,6,46.69588150673984,35.50082582982578,23.974396275821935
31,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,7,56.79045234162715,42.87815014119026,24.497607655502392
32,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,8,76.09648889125685,58.82838723426927,22.69237636136404
33,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,9,56.60024508498055,44.372635729127815,21.603456553048485
34,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,10,52.70099632372529,40.67718045713677,22.81515854601701
35,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,11,62.68687729767169,47.89146997708988,23.602080624187256
36,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,12,43.2993233523363,34.01992647450584,21.43081267649827
37,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,13,60.81197719644094,46.016569875859126,24.329758713136737
38,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,14,50.03809473067292,38.571314401406575,22.9161010046158
39,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,15,63.50205125472854,50.445681709201345,20.560547710740263
40,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,16,61.246736640204595,46.668709041504606,23.80212954747117
41,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,17,47.38877937023816,38.20448612073099,19.380733944954137
42,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,18,49.48105919335074,39.57669561511002,20.016474464579908
43,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,19,36.65565560232298,29.35984868666418,19.903632320237215
44,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,20,41.15269859875326,31.968405349246098,22.3175965665236
45,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,21,45.853535084447756,36.32958601950024,20.770370370370365
46,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,22,60.2957003569716,47.03553732218019,21.99188823794502
47,ORE_Center_15,ORE,Center,15,a691eee4545ce2fade94aad0562ac2e,23,39.10117747349353,30.677713250572754,21.542738012508686
48,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,0,49.372369332409825,38.72076296020033,21.57402311502476
49,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,1,49.54899035643881,38.93814268208216,21.41486153002467
50,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,2,39.83483403484469,29.115296499547124,26.909959072305593
51,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,3,34.94379029250359,27.050189141669776,22.589424572317252
52,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,4,30.161436411103416,24.169907826735574,19.864864864864867
53,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,5,36.16655122808887,28.31370877510789,21.7129977460556
54,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,6,41.6689754382226,31.28909371836539,24.910335833061627
55,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,7,50.73099259417124,38.35393467952475,24.39742903053026
56,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,8,33.897650380947304,25.460599925408918,24.889779559118235
57,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,9,25.283978901379935,19.60493366721722,22.461042450295537
58,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,11,53.80148116575204,41.65538920560499,22.575757575757567
59,ORE_Center_15,ORE,Center,15,a58f8f1bd61094b3ff2c92c2a4f65876,12,27.552879748521498,20.963556928978633,23.915187376725843
